#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
399328	850973	851767	31536	32240	YLR268W	YDR186C	SEC22	YDR186C	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2371	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR268W is an essential gene and therefore the temperature sensitive allele YLR268W_tsq121 was used in the experiment	-	BIOGRID
399722	851005	851767	31562	32240	YLR298C	YDR186C	YHC1	YDR186C	U1C|U1-C|L000004161	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1675	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR298C is an essential gene and therefore the temperature sensitive allele YLR298C_tsq840 was used in the experiment	-	BIOGRID
400744	851064	851767	31612	32240	YLR350W	YDR186C	ORM2	YDR186C	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1337	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
404518	855091	851767	35244	32240	YMR069W	YDR186C	NAT4	YDR186C	NAA40	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1383	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
406255	855315	851767	35451	32240	YMR272C	YDR186C	SCS7	YDR186C	FAH1|fatty acid alpha-hydroxylase|L000004408	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4575	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
407128	855372	851767	35501	32240	YMR322C	YDR186C	SNO4	YDR186C	HSP34	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1406	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
411037	855676	851767	35773	32240	YNL051W	YDR186C	COG5	YDR186C	API4|COD4	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2495	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
411152	855687	851767	35783	32240	YNL041C	YDR186C	COG6	YDR186C	COD2|SEC37	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1489	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
414664	854204	851767	34441	32240	YOR039W	YDR186C	CKB2	YDR186C	casein kinase 2 regulatory subunit CKB2|L000000345	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1429	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416752	854420	851767	34637	32240	YOR246C	YDR186C	ENV9	YDR186C	-	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2616	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
418874	855878	851767	35962	32240	YPL223C	YDR186C	GRE1	YDR186C	L000004176	-	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1998	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
561504	853077	851767	33419	32240	YGR167W	YDR186C	CLC1	YDR186C	SCD4|L000000355	-	Negative Genetic	genetic	Boettner DR (2011)	21849475	559292	559292	High Throughput	-0.2828	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out using a clathrin CLC-NT deletion mutant (clc1-delta-19-76) as the query strain. Genetic interactions were quantitatively scored based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.16 for positive interactions and epsilon < -0.12 for negative interactions, and a p-value < 0.05.	-	BIOGRID
736509	852322	851767	32735	32240	YBR034C	YDR186C	HMT1	YDR186C	HCP1|ODP1|RMT1|protein-arginine omega-N  methyltransferase HMT1|L000002808|L000001296	-	Affinity Capture-MS	physical	Jackson CA (2012)	22997150	559292	559292	High Throughput	-	-	-	-	-	BIOGRID
813026	856351	851767	36388	32240	YHL034C	YDR186C	SBP1	YDR186C	SSB1|SSBR1|L000002628|L000002076	-	Affinity Capture-RNA	physical	Mitchell SF (2012)	23222640	559292	559292	High Throughput	-	-	-	UV cross-linking followed by immunoprecipitation	-	BIOGRID
870847	850647	851767	31238	32240	YLL013C	YDR186C	PUF3	YDR186C	mRNA-binding protein PUF3	-	Affinity Capture-RNA	physical	Freeberg MA (2013)	23409723	559292	559292	High Throughput	-	-	-	Puf3 protein bound to RNA subdomain: CDS	-	BIOGRID
1440506	853133	851767	33472	32240	YGR218W	YDR186C	CRM1	YDR186C	KAP124|XPO1|exportin CRM1|L000000420	-	Affinity Capture-MS	physical	Kirli K (2015)	26673895	559292	559292	High Throughput	-	-	-	Cargo A|Intreaction in the presence of RanGTP	-	BIOGRID
1536039	856155	851767	36219	32240	YPR042C	YDR186C	PUF2	YDR186C	-	-	Affinity Capture-RNA	physical	Porter DF (2015)	26668354	559292	559292	High Throughput	-	-	-	HITS-CLIP	-	BIOGRID
1881086	856716	851767	36729	32240	YEL002C	YDR186C	WBP1	YDR186C	L000002483	-	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1932	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: wbp1-1 - ydr186c [SGA score = 0.1932, P-value = 0.0005784]	-	BIOGRID
1888513	855204	851767	35346	32240	YMR168C	YDR186C	CEP3	YDR186C	CBF3|CSL1|CBF3B|L000000312|L000000222	-	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.21	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cep3-2 - ydr186c [SGA score = 0.2100, P-value = 8.983E-5]	-	BIOGRID
1891461	854345	851767	34568	32240	YOR174W	YDR186C	MED4	YDR186C	L000003915	-	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.2786	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: med4-6 - ydr186c [SGA score = 0.2786, P-value = 0.003516]	-	BIOGRID
1903805	851767	850325	32240	30951	YDR186C	YCL032W	YDR186C	STE50	-	L000002125	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1835	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - ste50 [SGA score = 0.1835, P-value = 0.004762]	-	BIOGRID
1903806	851767	850367	32240	30988	YDR186C	YCR009C	YDR186C	RVS161	-	END6|FUS7|SPE161|amphiphysin-like protein RVS161|L000001788	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.2748	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - rvs161 [SGA score = 0.2748, P-value = 0.01109]	-	BIOGRID
1903807	851767	851478	32240	31980	YDR186C	YDL081C	YDR186C	RPP1A	-	RPLA1|ribosomal protein P1A|L000002627	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1734	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - rpp1a-supp1 [SGA score = 0.1734, P-value = 0.0163]	-	BIOGRID
1903808	851767	852763	32240	33136	YDR186C	YGL115W	YDR186C	SNF4	-	CAT3|SCI1|AMP-activated serine/threonine-protein kinase regulatory subunit SNF4|L000001947	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1977	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - snf4 [SGA score = 0.1977, P-value = 0.001149]	-	BIOGRID
1903809	851767	853546	32240	33839	YDR186C	YJR084W	YDR186C	YJR084W	-	CSN12|S000007581	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.3371	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - yjr084w [SGA score = 0.3371, P-value = 0]	-	BIOGRID
1903810	851767	850650	32240	31241	YDR186C	YLL010C	YDR186C	PSR1	-	-	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1835	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - psr1 [SGA score = 0.1835, P-value = 7.544E-6]	-	BIOGRID
1903811	851767	850745	32240	31331	YDR186C	YLR056W	YDR186C	ERG3	-	PSO6|SYR1|C-5 sterol desaturase|L000000570|L000004043	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1779	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - erg3 [SGA score = 0.1779, P-value = 0.03026]	-	BIOGRID
1903812	851767	850810	32240	31391	YDR186C	YLR119W	YDR186C	SRN2	-	SRN10|VPL16|VPS37|ESCRT-I subunit protein SRN2|L000003103	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.2373	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - srn2 [SGA score = 0.2373, P-value = 0.0119]	-	BIOGRID
1903813	851767	851055	32240	31604	YDR186C	YLR342W	YDR186C	FKS1	-	CND1|CWH53|ETG1|GSC1|PBR1|1,3-beta-D-glucan synthase|L000000445|L000000732	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1936	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - fks1 [SGA score = 0.1936, P-value = 7.287E-9]	-	BIOGRID
1903814	851767	851100	32240	31643	YDR186C	YLR384C	YDR186C	IKI3	-	ELP1|KTI7|TOT1|Elongator subunit IKI3|L000003563	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.2496	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - iki3 [SGA score = 0.2496, P-value = 0.0002379]	-	BIOGRID
1903815	851767	855699	32240	35795	YDR186C	YNL032W	YDR186C	SIW14	-	OCA3|putative tyrosine protein phosphatase SIW14|L000004216	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1949	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - siw14 [SGA score = 0.1949, P-value = 0.0417]	-	BIOGRID
1903816	851767	855652	32240	35751	YDR186C	YNL072W	YDR186C	RNH201	-	RNH35|Rnh2A|L000004047	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1694	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - rnh201 [SGA score = 0.1694, P-value = 0.002548]	-	BIOGRID
1903817	851767	855739	32240	35831	YDR186C	YNR006W	YDR186C	VPS27	-	DID7|GRD11|SSV17|VPL23|VPT27|ESCRT-0 subunit protein VPS27|L000002790	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.1814	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ydr186c - vps27 [SGA score = 0.1814, P-value = 0.003575]	-	BIOGRID
1909386	853382	851767	33690	32240	YJL063C	YDR186C	MRPL8	YDR186C	HRD238|mitochondrial 54S ribosomal protein YmL8|YmL8|L000001162|L000002524	-	Positive Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	0.183	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: mrpl8-supp1 - ydr186c [SGA score = 0.1830, P-value = 1.175E-7]	-	BIOGRID
1959844	852317	851767	32731	32240	YBR029C	YDR186C	CDS1	YDR186C	CDG1|phosphatidate cytidylyltransferase|L000002673	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1872	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cds1-5001 - ydr186c [SGA score = -0.1872, P-value = 0.000169]	-	BIOGRID
1965514	851450	851767	31954	32240	YDL108W	YDR186C	KIN28	YDR186C	TFIIH complex serine/threonine-protein kinase subunit KIN28|L000000905	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1201	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: kin28-ts - ydr186c [SGA score = -0.1201, P-value = 7.645E-8]	-	BIOGRID
1966645	851334	851767	31852	32240	YDL193W	YDR186C	NUS1	YDR186C	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1452	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: nus1-5001 - ydr186c [SGA score = -0.1452, P-value = 0.01197]	-	BIOGRID
1981201	852825	851767	33192	32240	YGL055W	YDR186C	OLE1	YDR186C	MDM2|stearoyl-CoA 9-desaturase|L000001052|L000001297	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2464	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ole1-m2 - ydr186c [SGA score = -0.2464, P-value = 0.001777]	-	BIOGRID
1983867	852645	851767	33032	32240	YGL247W	YDR186C	BRR6	YDR186C	-	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3146	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: brr6-5001 - ydr186c [SGA score = -0.3146, P-value = 0]	-	BIOGRID
1986581	853166	851767	33502	32240	YGR251W	YDR186C	NOP19	YDR186C	DHI1	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.24	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: nop19-5001-supp1 - ydr186c [SGA score = -0.2400, P-value = 9.384E-6]	-	BIOGRID
1986960	853194	851767	33527	32240	YGR277C	YDR186C	CAB4	YDR186C	putative pantetheine-phosphate adenylyltransferase	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.3906	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cab4-5001 - ydr186c [SGA score = -0.3906, P-value = 4.572E-9]	-	BIOGRID
1989421	854813	851767	34988	32240	YIL004C	YDR186C	BET1	YDR186C	SLY12|L000000171	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2005	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: bet1-1 - ydr186c [SGA score = -0.2005, P-value = 0.0005323]	-	BIOGRID
1991154	854829	851767	35004	32240	YIR012W	YDR186C	SQT1	YDR186C	L000003431	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1229	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: sqt1-201 - ydr186c [SGA score = -0.1229, P-value = 0.006628]	-	BIOGRID
1995349	853555	851767	33847	32240	YJR093C	YDR186C	FIP1	YDR186C	L000002775	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.186	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: fip1-433 - ydr186c [SGA score = -0.1860, P-value = 0.0002142]	-	BIOGRID
1997202	853638	851767	33925	32240	YKL196C	YDR186C	YKT6	YDR186C	palmitoyltransferase YKT6|L000004163	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.5413	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: ykt6-5001 - ydr186c [SGA score = -0.5413, P-value = 9.006E-14]	-	BIOGRID
1998590	850676	851767	31265	32240	YLL050C	YDR186C	COF1	YDR186C	cofilin|L000000377	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.1702	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: cof1-8-supp1 - ydr186c [SGA score = -0.1702, P-value = 0.009015]	-	BIOGRID
1999208	850713	851767	31300	32240	YLR026C	YDR186C	SED5	YDR186C	L000001861	-	Negative Genetic	genetic	Costanzo M (2016)	27708008	559292	559292	High Throughput	-0.2089	-	colony size	Genetic interactions were considered significant if they had a p-value < 0.05 and an SGA score > 0.16 for positive interactions and SGA score < -0.12 for negative interactions.|alleles: sed5-1 - ydr186c [SGA score = -0.2089, P-value = 2.326E-11]	-	BIOGRID
