#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
359967	852560	854168	32953	34410	YBR257W	YOR007C	POP4	SGT2	L000003537	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2004	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YBR257W is an essential gene and therefore a gene-dosage DAmP allele was used in the experiment.    The Decreased Abundance by mRNA Perturbation (DAmP) method results in destabilizing a gene's transcripts thereby decreasing the amount of protein.	-	BIOGRID
360963	2732686	854168	37085	34410	YCL005W-A	YOR007C	VMA9	SGT2	CWH36|LDB10|H(+)-transporting V0 sector ATPase subunit e	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.1892	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
362077	850456	854168	31066	34410	YCR094W	YOR007C	CDC50	SGT2	aminophospholipid translocase regulatory protein CDC50|L000004326	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1567	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
363085	851386	854168	31897	34410	YDL168W	YOR007C	SFA1	SGT2	ADH5|bifunctional alcohol dehydrogenase/S-(hydroxymethyl)glutathione dehydrogenase|L000001868	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.135	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
363456	851426	854168	31932	34410	YDL130W-A	YOR007C	STF1	SGT2	AIS2|L000002126	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1892	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
364184	851458	854168	31962	34410	YDL100C	YOR007C	GET3	SGT2	ARR4|guanine nucleotide exchange factor GET3	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1721	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
365087	851557	854168	32047	34410	YDL007W	YOR007C	RPT2	SGT2	YHS4|YTA5|proteasome regulatory particle base subunit RPT2|L000002559	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1317	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YDL007W is an essential gene and therefore a gene-dosage DAmP allele was used in the experiment.    The Decreased Abundance by mRNA Perturbation (DAmP) method results in destabilizing a gene's transcripts thereby decreasing the amount of protein.	-	BIOGRID
366414	851686	854168	32166	34410	YDR108W	YOR007C	TRS85	SGT2	GSG1|MUM1|L000002779|S000029315|L000002585	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1786	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
367933	851770	854168	32242	34410	YDR189W	YOR007C	SLY1	SGT2	L000001923	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2532	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YDR189W is an essential gene and therefore the temperature sensitive allele YDR189W_tsq251 was used in the experiment	-	BIOGRID
368812	851869	854168	32329	34410	YDR276C	YOR007C	PMP3	SGT2	SNA1	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1254	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
369083	851886	854168	32344	34410	YDR292C	YOR007C	SRP101	SGT2	Signal recognition particle receptor subunit alpha|L000002067	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1752	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YDR292C is an essential gene and therefore a gene-dosage DAmP allele was used in the experiment.    The Decreased Abundance by mRNA Perturbation (DAmP) method results in destabilizing a gene's transcripts thereby decreasing the amount of protein.	-	BIOGRID
369767	851931	854168	32388	34410	YDR331W	YOR007C	GPI8	SGT2	L000004086	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.1881	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YDR331W is an essential gene and therefore the temperature sensitive allele YDR331W_tsq371 was used in the experiment	-	BIOGRID
371148	852090	854168	32531	34410	YDR479C	YOR007C	PEX29	SGT2	-	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2306	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
371907	852149	854168	32584	34410	YDR536W	YOR007C	STL1	SGT2	glucose-inactivated glycerol proton symporter STL1|L000002130	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1238	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
373186	856675	854168	36693	34410	YEL036C	YOR007C	ANP1	SGT2	GEM3|MNN8|L000000089	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.2358	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
375389	856817	854168	36828	34410	YER083C	YOR007C	GET2	SGT2	HUR2|RMD7	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.1977	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
376706	856901	854168	36907	34410	YER157W	YOR007C	COG3	SGT2	GRD20|SEC34|L000004876	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4608	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YER157W is an essential gene and therefore the temperature sensitive allele YER157W_tsq44 was used in the experiment	-	BIOGRID
378812	852655	854168	33041	34410	YGL216W	YOR007C	KIP3	SGT2	tubulin-dependent ATPase KIP3|L000003911	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.191	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
379171	852688	854168	33068	34410	YGL187C	YOR007C	COX4	SGT2	cytochrome c oxidase subunit IV|L000000386	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1307	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
381172	852864	854168	33226	34410	YGL020C	YOR007C	GET1	SGT2	MDM39	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.2237	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
381507	852879	854168	33240	34410	YGL005C	YOR007C	COG7	SGT2	COD5	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1664	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
383641	853095	854168	33435	34410	YGR183C	YOR007C	QCR9	SGT2	UCR9|ubiquinol--cytochrome-c reductase subunit 9|L000001549	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2013	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
388103	854763	854168	34942	34410	YIL048W	YOR007C	NEO1	SGT2	putative aminophospholipid-translocating P4-type ATPase NEO1|L000004112	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2429	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YIL048W is an essential gene and therefore the temperature sensitive allele YIL048W_tsq188 was used in the experiment	-	BIOGRID
388190	854765	854168	34944	34410	YIL046W	YOR007C	MET30	SGT2	ZRG11|L000001093	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1551	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YIL046W is an essential gene and therefore the temperature sensitive allele YIL046W_tsq939 was used in the experiment	-	BIOGRID
389940	853273	854168	33593	34410	YJL166W	YOR007C	QCR8	SGT2	COR5|ubiquinol--cytochrome-c reductase subunit 8|L000001548	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1824	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
390373	853318	854168	33632	34410	YJL124C	YOR007C	LSM1	SGT2	SPB8|L000004427	L000004506	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.2194	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
395001	853888	854168	34150	34410	YKR018C	YOR007C	YKR018C	SGT2	-	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1788	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
395129	853890	854168	34152	34410	YKR020W	YOR007C	VPS51	SGT2	API3|VPS67|WHI6	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1704	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
395596	853941	854168	34198	34410	YKR067W	YOR007C	GPT2	SGT2	GAT1|bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase GPT2	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1552	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
396064	850672	854168	31261	34410	YLL054C	YOR007C	YLL054C	SGT2	-	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1237	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
396455	850636	854168	31229	34410	YLL024C	YOR007C	SSA2	SGT2	YG102|Hsp70 family chaperone SSA2|L000002070	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1421	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
397335	850767	854168	31351	34410	YLR078C	YOR007C	BOS1	SGT2	SEC32|L000000192	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1443	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR078C is an essential gene and therefore the temperature sensitive allele YLR078C_tsq199 was used in the experiment	-	BIOGRID
399388	850973	854168	31536	34410	YLR268W	YOR007C	SEC22	SGT2	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2128	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR268W is an essential gene and therefore the temperature sensitive allele YLR268W_tsq121 was used in the experiment	-	BIOGRID
403176	854904	854168	35070	34410	YML071C	YOR007C	COG8	SGT2	DOR1	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4335	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
407558	855401	854168	35524	34410	YNL315C	YOR007C	ATP11	SGT2	L000000148	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1648	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
411207	855687	854168	35783	34410	YNL041C	YOR007C	COG6	SGT2	COD2|SEC37	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2124	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416078	854332	854168	34557	34410	YOR161C	YOR007C	PNS1	SGT2	-	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1225	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416375	854391	854168	34611	34410	YOR216C	YOR007C	RUD3	SGT2	GRP1|L000004185	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.5559	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416878	854423	854168	34639	34410	YOR249C	YOR007C	APC5	SGT2	RMC1|anaphase promoting complex subunit 5|L000004320	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2391	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YOR249C is an essential gene and therefore the temperature sensitive allele YOR249C_tsq746 was used in the experiment	-	BIOGRID
417667	854488	854168	34699	34410	YOR311C	YOR007C	DGK1	SGT2	HSD1	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1754	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
417765	854504	854168	34711	34410	YOR326W	YOR007C	MYO2	SGT2	CDC66|myosin 2|L000001223	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4171	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YOR326W is an essential gene and therefore the temperature sensitive allele YOR326W_tsq337 was used in the experiment	-	BIOGRID
419541	855931	854168	36011	34410	YPL172C	YOR007C	COX10	SGT2	L000000394	L000004506	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1218	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
